Job ID,Job Title,Organization,Salary,Location,Closing Date
222252,Corridor Management Officer - Seasonal (2),Ministry of Transportation,"$1,346.28  - $1,692.30 Per Week","London, West Region","Friday, November 8, 2024 11:59 pm EST"
221748,Counter Clerk - Bilingual (English/French) (1),Ministry of the Attorney General,$25.32  - $29.24 Per Hour,"Ottawa, East Region","Thursday, November 7, 2024 11:59 pm EST"
220629,Education Labour Relations Officer (2),Ministry of Education,"$88,496.00  - $128,625.00 Per Year","Toronto, Toronto Region","Thursday, November 7, 2024 11:59 pm EST"
222015,Emergency Management Program Officer (1),Ministry of Natural Resources,"$1,596.46  - $1,950.31 Per Week","Sault Ste Marie, North Region","Thursday, November 7, 2024 11:59 pm EST"
221689,Enforcement Finance Clerk (1),Ministry of the Attorney General,$26.92  - $31.31 Per Hour,"Oshawa, Central Region","Thursday, November 7, 2024 11:59 pm EST"
222137,Senior Internal Communications Coordinator (1),Ministry of Education,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 19, 2024 11:59 pm EST"
220898,Senior IT Audit Specialist (1),Treasury Board Secretariat,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
222551,Senior Media & Issues Coordinator (1),Ministry of the Solicitor General,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 19, 2024 11:59 pm EST"
218172,Senior Planning Analyst (1),Ministry of the Attorney General,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 19, 2024 11:59 pm EST"
222429,Senior Policy Advisor (1),Ministry of Transportation,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 19, 2024 11:59 pm EST"
220470,Senior Policy Advisor (2),Ministry of Education,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 19, 2024 11:59 pm EST"
221232,Team Lead (1),Ministry of Infrastructure,"$88,496.00  - $128,625.00 Per Year","Toronto, Toronto Region","Tuesday, November 19, 2024 11:59 pm EST"
221306,Accounting and Reporting Lead (1),Ministry of Education,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Monday, November 18, 2024 11:59 pm EST"
222248,Administrative Assistant (1),Ministry of Health,$26.92  - $31.31 Per Hour,"Toronto, Toronto Region","Monday, November 18, 2024 11:59 pm EST"
221036,Amended - Business/Systems Analyst (1),Ministry of Public and Business Service Delivery and Procurement,"$76,231.00  - $109,842.00 Per Year","Toronto, Toronto Region","Monday, November 18, 2024 11:59 pm EST"
222379,Court and Client Representative (temporary and permanent full-time employment) (2),Ministry of the Attorney General,$29.53  - $34.75 Per Hour,"Fort Frances, North Region","Wednesday, November 13, 2024 11:59 pm EST"
219108,Divisional Business Services Advisor (1),"Ministry of the Environment, Conservation and Parks","$76,231.00  - $109,842.00 Per Year","Etobicoke, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
221896,Educational Consultant (1),Ministry of the Solicitor General,"$76,231.00  - $109,842.00 Per Year","Toronto, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
219234,Executive Assistant (1),Ministry of Northern Development,"$71,563.00  - $100,052.00 Per Year","Sault Ste Marie, Thunder Bay, North Region","Tuesday, November 12, 2024 11:59 pm EST"
221545,Inspector (5),Ministry of the Solicitor General,"$76,231.00  - $109,842.00 Per Year","Mississauga, Central Region","Wednesday, November 13, 2024 11:59 pm EST"
220377,Junior Program Analyst (1),Ministry of the Attorney General,"$63,718.00  - $88,178.00 Per Year","Toronto, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
221848,Law Clerk (1),Ministry of the Attorney General,$32.11  - $38.34 Per Hour,"Toronto, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
221523,Lead Asset Management Engineer (1),Ministry of Transportation,"$87,125.00  - $130,681.00 Per Year","St Catharines, West Region","Wednesday, November 20, 2024 11:59 pm EST"
221021,Legal Administrative Secretary - Unilingual (English) and Bilingual (English/French) (3),Ministry of the Attorney General,$28.14  - $32.82 Per Hour,"Sudbury, North Region","Wednesday, November 13, 2024 11:59 pm EST"
221568,Legal Administrative Secretary - Unilingual (English) and Bilingual (English/French) (6),Ministry of the Attorney General,$28.14  - $32.82 Per Hour,"Brampton, Central Region; Hamilton, West Region","Wednesday, November 13, 2024 11:59 pm EST"
221386,"Manager, Contract Vendor & Risk Management (1)",Ministry of the Solicitor General,"$105,307.00  - $148,429.00 Per Year","North Bay, North Region; Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
222582,Office Administrator- Bilingual (English/French) (1),Ministry of the Attorney General,$32.11  - $38.34 Per Hour,"L'Orignal, East Region","Friday, November 22, 2024 11:59 pm EST"
223074,Procurement Coordinator (2),Ministry of the Solicitor General,"$71,563.00  - $100,052.00 Per Year","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
223099,Project Clerk (1),Ontario Clean Water Agency,$25.32  - $29.24 Per Hour,"Lindsay, East Region","Friday, November 22, 2024 11:59 pm EST"
215130,"Provincial Specialist, Policy, Interpretation and Appeals  (2)","Ministry of Labour, Immigration, Training and Skills Development","$88,496.00  - $128,625.00 Per Year","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
221605,Senior Business Consultant (1),"Ministry of Economic Development, Job Creation and Trade","$1,627.28  - $2,077.03 Per Week","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
222945,Senior Operational Policy Officer (1),Ministry of Transportation,"$1,524.02  - $1,906.11 Per Week","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
218924,Senior Policy Advisor (3),Ministry of Transportation,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Friday, November 29, 2024 11:59 pm EST"
221773,Senior Policy Advisor (2),Ministry for Seniors and Accessibility,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
222916,Senior Program Advisor (1),"Ministry of Children, Community and Social Services","$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Friday, November 22, 2024 11:59 pm EST"
221563,"Senior Policy, Program & Issues Advisor (1)","Ministry of the Environment, Conservation and Parks","$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 12, 2024 11:59 pm EST"
221641,Senior Strategic Issues Management Communications Coordinator (1),Ministry of Indigenous Affairs,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
220816,Special Advisor/Executive Asst (1),"Ministry of Children, Community and Social Services","$92,920.00  - $135,056.00 Per Year","Toronto, Toronto Region","Tuesday, November 12, 2024 11:59 pm EST"
220803,Specialized Equipment Group Leader (1),Ministry of Natural Resources,$33.17  - $35.96 Per Hour,"Dryden, North Region","Tuesday, November 12, 2024 11:59 pm EST"
220411,Statistical and Research Coordinator / Senior Statistical and Research Analyst (2),Ministry of Education,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Tuesday, November 12, 2024 11:59 pm EST"
221980,Strategic Planning Coordinator (1),Ministry of Colleges and Universities,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Friday, November 15, 2024 11:59 pm EST"
220817,Talent Pool - Lead Developer,Ministry of the Solicitor General,"$1,852.71  - $2,314.51 Per Week","Toronto, Toronto Region","Monday, November 18, 2024 11:59 pm EST"
221508,Team Lead (1),Ministry of the Solicitor General,"$88,496.00  - $128,625.00 Per Year","Toronto, Toronto Region","Tuesday, November 12, 2024 11:59 pm EST"
222359,Water and Wastewater Operator (2),Ontario Clean Water Agency,$27.92  - $31.06 Per Hour,"Paris, West Region","Tuesday, November 12, 2024 11:59 pm EST"
222353,Water and Wastewater Operator (1),Ontario Clean Water Agency,$27.92  - $31.06 Per Hour,"Kirkland Lake, North Region","Tuesday, November 12, 2024 11:59 pm EST"
221133,Cluster Financial Officer (1),Treasury Board Secretariat,"$1,246.48  - $1,525.83 Per Week","Oshawa, Central Region; Toronto, Toronto Region","Thursday, November 21, 2024 11:59 pm EST"
222961,Collection Officer - 1 Bilingual (English/French) (1),Ministry of Finance,$29.53  - $34.75 Per Hour,"London, West Region","Thursday, November 21, 2024 11:59 pm EST"
223035,Customer Service Representative (3),Ministry of Public and Business Service Delivery and Procurement,$28.81  - $33.40 Per Hour,"Cobourg, Napanee, Picton, East Region","Thursday, November 21, 2024 11:59 pm EST"
221487,End User IT Experience Analyst (6),Ministry of Public and Business Service Delivery,"$1,408.64  - $1,773.85 Per Week","Oshawa, Central Region; Kingston, Peterborough, East Region; North Bay, North Region; Toronto, Toronto Region; Guelph, London, St Catharines, West Region","Thursday, November 21, 2024 11:59 pm EST"
222853,Forest Information Analyst (1),Ministry of Natural Resources,"$1,513.08  - $1,908.57 Per Week","Sault Ste Marie, North Region","Thursday, November 21, 2024 11:59 pm EST"
221100,Greenhouse Floriculture Specialist (1),"Ministry of Agriculture, Food and Agribusiness","$1,627.28  - $2,077.03 Per Week","Vineland, West Region","Thursday, November 28, 2024 11:59 pm EST"
222760,Heavy Equipment Operator (1),"Ministry of the Environment, Conservation and Parks",$30.92  - $33.55 Per Hour,"Whitney, North Region","Thursday, November 28, 2024 11:59 pm EST"
222974,HUB Administrative  Assistant (1),Ontario Clean Water Agency,$26.92  - $31.31 Per Hour,"Angus, Central Region","Thursday, November 21, 2024 11:59 pm EST"
222668,Legal Administrative Secretary (1),Ministry of the Attorney General,$28.14  - $32.82 Per Hour,"Kenora, North Region","Thursday, November 21, 2024 11:59 pm EST"
222882,Legal Administrative Secretary - Bilingual (English/French) (1),Ministry of the Attorney General,$28.14  - $32.82 Per Hour,"Kapuskasing, North Region","Thursday, November 21, 2024 11:59 pm EST"
222892,Assistant Crown Attorney (3),Ministry of the Attorney General,Salary Commensurate With Legal Experience,"Dryden, Kenora, North Region","Monday, November 18, 2024 11:59 pm EST"
222805,Assistant Crown Attorney - Human Trafficking (1),Ministry of the Attorney General,Salary Commensurate With Legal Experience,"London, West Region","Monday, November 18, 2024 11:59 pm EST"
222799,Assistant Crown Attorney - Human Trafficking (1),Ministry of the Attorney General,Salary Commensurate With Legal Experience,"Brampton, Central Region","Monday, November 18, 2024 11:59 pm EST"
222770,Assistant Crown Attorney - Human Trafficking (1),Ministry of the Attorney General,Salary Commensurate With Legal Experience,"Hamilton, West Region","Monday, November 18, 2024 11:59 pm EST"
221465,"Aviation, Forest Fire and Emergency Services Temporary/Seasonal Recruitment (1)",Ministry of Natural Resources,$22.86  - $33.55 Per Hour,"Any City, Anywhere in Ontario","Tuesday, April 15, 2025 11:59 pm EDT"
220779,"Business Strategy, Decision Support and Fiscal Planning Lead (3)","Ministry of Labour, Immigration, Training and Skills Development","$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Monday, November 18, 2024 11:59 pm EST"
222930,Classroom Assistant (Supply) Blind Program (5),Ministry of Education,$24.61  - $27.14 Per Hour,"Brantford, West Region","Monday, November 18, 2024 11:59 pm EST"
222048,Contract Services Technician (1),Ministry of Transportation,"$1,290.40  - $1,576.50 Per Week","London, West Region","Monday, November 18, 2024 11:59 pm EST"
223002,"Director, Corrections Policy, Planning, and Service Delivery- Corrections (1)",Ministry of the Solicitor General,"$152,593.00  - $192,232.00 Per Year","Toronto, Toronto Region","Sunday, November 17, 2024 11:59 pm EST"
222998,"Director, Service Management and Oversight- Corrections (1)",Ministry of the Solicitor General,"$152,593.00  - $192,232.00 Per Year","Toronto, Toronto Region","Sunday, November 17, 2024 11:59 pm EST"
221098,"Manager, Legal Information Services (1)",Ministry of the Attorney General,"$92,920.00  - $135,056.00 Per Year","Toronto, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
220286,ODSP Manager (2),"Ministry of Children, Community and Social Services","$86,330.00  - $127,214.00 Per Year","Hamilton, Simcoe, Woodstock, West Region","Wednesday, November 13, 2024 11:59 pm EST"
221469,Office Manager (1),Treasury Board Secretariat,"$63,718.00  - $88,178.00 Per Year","Toronto, Toronto Region","Wednesday, November 13, 2024 11:59 pm EST"
220344,"Operations Manager, NFPP (2)",Ministry of the Solicitor General,"$1,780.81  - $2,588.34 Per Week","Sudbury, Thunder Bay, North Region","Wednesday, November 13, 2024 11:59 pm EST"
219491,Pay and Benefits Liaison (1),Ministry of Education,"$1,070.46  - $1,259.69 Per Week","Brantford, West Region","Wednesday, November 13, 2024 11:59 pm EST"
221385,Planner (1),Ministry of Municipal Affairs and Housing,"$1,485.01  - $1,871.11 Per Week","London, West Region","Wednesday, November 13, 2024 11:59 pm EST"
221507,Probation and Parole Administrative Support Clerk (Part-time) (1),Ministry of the Solicitor General,$26.92  - $31.31 Per Hour,"Hamilton, West Region","Wednesday, November 13, 2024 11:59 pm EST"
221579,Probation and Parole Administrative Support Clerk (Part-time) (1),Ministry of the Solicitor General,$26.92  - $31.31 Per Hour,"Sault Ste Marie, North Region","Wednesday, November 13, 2024 11:59 pm EST"
220197,Program Administration Support Clerk (2),Ministry of the Solicitor General,$26.92  - $31.31 Per Hour,"Milton, Central Region","Tuesday, November 12, 2024 11:59 pm EST"
220719,Program Advisor (2),Ministry of Natural Resources,"$71,563.00  - $100,052.00 Per Year","Peterborough, East Region","Wednesday, November 13, 2024 11:59 pm EST"
222980,Senior Operations Manager (1),Ontario Clean Water Agency,"$92,920.00  - $135,056.00 Per Year","Union, West Region","Thursday, November 21, 2024 11:59 pm EST"
220471,Senior Policy Advisor (1),Ministry of Transportation,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Thursday, November 21, 2024 11:59 pm EST"
221587,Senior Policy Advisor (2),Ministry of Health,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Thursday, November 21, 2024 11:59 pm EST"
222597,Senior Program Advisor - Training (3),Treasury Board Secretariat,"$82,217.00  - $121,155.00 Per Year","Toronto, Toronto Region","Thursday, November 21, 2024 11:59 pm EST"
221572,Service Order Fulfillment Analyst (2),Ministry of Public and Business Service Delivery and Procurement,"$1,408.64  - $1,773.85 Per Week","Oshawa, Central Region; Kingston, Peterborough, East Region; North Bay, North Region; Toronto, Toronto Region; Guelph, London, St Catharines, West Region","Thursday, November 21, 2024 11:59 pm EST"
223122,Staff Develop Training Analyst (1),Ministry of the Solicitor General,"$63,718.00  - $88,178.00 Per Year","Aurora, Central Region","Thursday, November 21, 2024 11:59 pm EST"
223123,Technical Analyst - Twelve (12) month temporary opportunity (1),Ministry of the Solicitor General,"$1,812.93  - $2,272.08 Per Week","Orillia, Central Region","Thursday, November 21, 2024 11:59 pm EST"
221233,Administrative Support Clerk (1),"Ministry of Children, Community and Social Services",$26.92  - $31.31 Per Hour,"Kenora, North Region","Wednesday, November 20, 2024 11:59 pm EST"
221314,Amended -  Medical Review Analyst (2),Ministry of Transportation,$37.27  - $44.73 Per Hour,"Toronto, Toronto Region","Thursday, November 21, 2024 11:59 pm EST"
222432,Chief Accountant (1),Ministry of Health,"$105,307.00  - $148,429.00 Per Year","Toronto, Toronto Region","Wednesday, November 20, 2024 11:59 pm EST"
